,word 1,word 2,frequency,2008-07-31 00:00:00 - 2012-10-09 16:00:00,2012-10-09 16:00:00 - 2016-12-19 08:00:00,2016-12-19 08:00:00 - 2021-02-28 00:00:00
921,correct,code,3,0,1,2
922,bad,practice,3,0,1,2
923,multiple,columns,3,0,1,2
924,data,object,3,0,1,2
925,same,steps,3,0,1,2
926,input,variable,3,0,1,2
927,few,minutes,3,0,1,2
928,other,stuff,3,0,1,2
929,entire,code,3,0,1,2
930,iis,server,3,0,1,2
931,several,times,3,0,1,2
932,object,name,3,0,1,2
933,2d,array,3,0,1,2
934,debug,console,3,0,0,3
935,tkinter,import,3,0,0,3
936,loss,function,3,0,0,3
937,numpy,arrays,3,0,0,3
938,apps,script,3,0,0,3
939,correct,answer,3,0,0,3
940,first,script,3,0,0,3
941,decision,tree,3,0,0,3
942,custom,field,3,0,0,3
943,same,date,3,0,0,3
944,compose,file,3,0,0,3
945,copy,elision,3,0,0,3
946,numpy,array,3,0,0,3
947,web,api,3,0,0,3
948,previous,location,3,0,0,3
949,todo,list,3,0,0,3
950,service,plan,3,0,0,3
951,console,app,3,0,0,3
952,spark,ar,3,0,0,3
953,loop,animation,3,0,0,3
954,trading,bot,3,0,0,3
955,api,url,3,0,0,3
956,global,styles,3,0,0,3
957,current,load,3,0,0,3
958,time,complexity,3,0,0,3
959,md,file,3,0,0,3
960,status,code,3,0,0,3
961,many,things,3,0,0,3
962,map1,document,3,0,0,3
963,line,breaks,3,0,0,3
964,student,class,3,0,0,3
965,custom,generator,3,0,0,3
966,album,arts,3,0,0,3
967,hidden,state,3,0,0,3
968,linear,model,3,0,0,3
969,asp.net,core,3,0,0,3
970,other,examples,3,0,0,3
971,next,error,3,0,0,3
972,different,dune,3,0,0,3
973,child,process,3,0,0,3
974,user,credentials,3,0,0,3
975,speech,api,3,0,0,3
976,app,browser,3,0,0,3
977,variable,type,3,0,0,3
978,entry,widget,3,0,0,3
979,elastic,ip,3,0,0,3
980,security,group,3,0,0,3
981,balancer,url,3,0,0,3
982,separate,lists,3,0,0,3
983,dialog,box,3,0,0,3
984,drag,gesture,3,0,0,3
985,sv,samples,3,0,0,3
986,new,sheet,3,0,0,3
987,work,item,3,0,0,3
988,github,pages,3,0,0,3
989,userservice,class,3,0,0,3
990,original,state,3,0,0,3
991,form,group,3,0,0,3
992,application,a,3,0,0,3
993,new,controller,3,0,0,3
994,excel,button,3,0,0,3
995,col,c,3,0,0,3
996,vba,module,3,0,0,3
997,parquet,file,3,0,0,3
998,python,program,3,0,0,3
999,memory,allocation,3,0,0,3
1000,heap,memory,3,0,0,3
1001,memory,allocation&quot,3,0,0,3
1002,menu,button,3,0,0,3
1003,random,sample,3,0,0,3
1004,juiciness,rating,3,0,0,3
1005,juicy,oranges,3,0,0,3
1006,google,spread,3,0,0,3
1007,spread,sheets,3,0,0,3
1008,first,transition,3,0,0,3
1009,admin,user,3,0,0,3
1010,other,kind,2,2,0,0
1011,nbsp;test,row,2,2,0,0
1012,content,div,2,2,0,0
1013,judges,i,2,2,0,0
1014,new,question,2,2,0,0
1015,new,operations,2,2,0,0
1016,nsoperation,objects,2,2,0,0
1017,whole,code,2,2,0,0
1018,sum,button,2,2,0,0
1019,prolog,engine,2,2,0,0
1020,thread,a,2,2,0,0
1021,third,query,2,2,0,0
1022,same,thread,2,2,0,0
1023,variable,sym,2,2,0,0
1024,following,statement,2,2,0,0
1025,other,applications,2,2,0,0
1026,user,controller,2,2,0,0
1027,index,method,2,2,0,0
1028,correct,thing,2,2,0,0
1029,server,database,2,2,0,0
1030,same,row,2,2,0,0
1031,select,statements,2,2,0,0
1032,.net,code,2,2,0,0
1033,sql,command,2,2,0,0
1034,final,recipient(xyz@gmail.com,2,2,0,0
1035,vba,code,2,2,0,0
1036,sql,queries,2,2,0,0
1037,image,size,2,2,0,0
1038,face,detection,2,2,0,0
1039,certain,commands,2,2,0,0
1040,mode,controller,2,2,0,0
1041,web,projects,2,2,0,0
1042,sortedset,groups,2,2,0,0
1043,sort,order,2,2,0,0
1044,devices,tab,2,2,0,0
1045,adb,driver,2,2,0,0
1046,custom,list,2,2,0,0
1047,list,adapter,2,2,0,0
1048,java,classes,2,2,0,0
1049,report,builder,2,2,0,0
1050,much,memory,2,2,0,0
1051,more,memory,2,2,0,0
1052,crud,code,2,2,0,0
1053,several,tables,2,2,0,0
1054,second,argument,2,2,0,0
1055,c++,project,2,2,0,0
1056,update,site,2,2,0,0
1057,eclipse,rcp,2,2,0,0
1058,sound,effects,2,2,0,0
1059,row,index,2,2,0,0
1060,windows,forms,2,2,0,0
1061,status,bar,2,2,0,0
1062,current,selection,2,2,0,0
1063,live,data,2,2,0,0
1064,plain,javascript,2,2,0,0
1065,java,objects,2,2,0,0
1066,apriori,algorithm,2,2,0,0
1067,db,table,2,2,0,0
1068,method,work,2,2,0,0
1069,sip,profile,2,2,0,0
1070,incoming,calls,2,2,0,0
1071,left,column,2,2,0,0
1072,phone,contacts,2,2,0,0
1073,motor,controller,2,2,0,0
1074,duplicate,ids,2,2,0,0
1075,earliest,transaction,2,2,0,0
1076,same,id,2,2,0,0
1077,first,program,2,2,0,0
1078,certain,features,2,2,0,0
1079,environment,variable,2,2,0,0
1080,alert,message,2,2,0,0
1081,release,gesture,2,2,0,0
1082,python,console,2,2,0,0
1083,venndiagram,package,2,2,0,0
1084,binary,codes,2,2,0,0
1085,dynamic,array,2,2,0,0
1086,box,menu,2,2,0,0
1087,jsfiddle,link,2,2,0,0
1088,overridden,methods,2,2,0,0
1089,showcontent,function,2,2,0,0
1090,weird,problem,2,2,0,0
1091,same,place,2,2,0,0
1092,asset,directory,2,2,0,0
1093,local,ref,2,2,0,0
1094,ref,table,2,2,0,0
1095,html,pages,2,2,0,0
1096,javascript,files,2,2,0,0
1097,example,query,2,2,0,0
1098,input,stream,2,2,0,0
1099,next,images,2,2,0,0
1100,low,opacity,2,2,0,0
1101,arrow,keys,2,2,0,0
1102,html,editor,2,2,0,0
1103,working,page,2,2,0,0
1104,performance,reasons,2,2,0,0
1105,js,gem,2,2,0,0
1106,simple,command,2,2,0,0
1107,app,server,2,2,0,0
1108,unicode,characters,2,2,0,0
1109,code,point,2,2,0,0
1110,createuser,method,2,2,0,0
1111,other,values,2,2,0,0
1112,boolean,attribute,2,2,0,0
1113,asm,file,2,2,0,0
1114,current,context,2,2,0,0
1115,authorized,users,2,2,0,0
1116,datastore,viewer,2,2,0,0
1117,@id,field,2,2,0,0
1118,database,file,2,2,0,0
1119,jdbc,driver,2,2,0,0
1120,ip,range,2,2,0,0
1121,web.config,file,2,2,0,0
1122,defaultvalue,attribute,2,2,0,0
1123,network,connectivity,2,2,0,0
1124,ms,sql,2,2,0,0
1125,table,b,2,2,0,0
1126,third,table,2,2,0,0
1127,table,c,2,2,0,0
1128,order,button,2,2,0,0
1129,expandable,list,2,2,0,0
1130,getchildview,function,2,2,0,0
1131,relevant,classes,2,2,0,0
1132,main,reason,2,2,0,0
1133,child,windows,2,2,0,0
1134,side,bar,2,2,0,0
1135,direct,way,2,2,0,0
1136,unix,timestamp,2,2,0,0
1137,button1,selector,2,2,0,0
1138,button2,selector,2,2,0,0
1139,b,>,2,2,0,0
1140,smooth,scroll,2,2,0,0
1141,iframe,overflow,2,2,0,0
1142,parent,frame,2,2,0,0
1143,>,custom,2,2,0,0
1144,custom,website,2,2,0,0
1145,common,views,2,2,0,0
1146,s40,mobiles,2,2,0,0
1147,select,command,2,2,0,0
1148,side,note,2,2,0,0
1149,collection,detail,2,2,0,0
1150,rails,project,2,2,0,0
1151,local,network,2,2,0,0
1152,specific,ip,2,2,0,0
1153,ip,adress,2,2,0,0
1154,jboss,tools,2,2,0,0
1155,multimedia,content,2,2,0,0
1156,host,application,2,2,0,0
1157,hydra,plugin,2,2,0,0
1158,windows,message,2,2,0,0
1159,plugin,side,2,2,0,0
1160,view,layout,2,2,0,0
1161,nav,stack,2,2,0,0
1162,stored,procedure,2,2,0,0
1163,registration,form,2,2,0,0
1164,user,login,2,2,0,0
1165,double,properties,2,2,0,0
1166,business,logic,2,2,0,0
1167,web,dynpro,2,2,0,0
1168,dynpro,components,2,2,0,0
1169,transaction,processing,2,2,0,0
1170,php,pour,2,2,0,0
1171,pour,analyser,2,2,0,0
1172,est,correcte,2,2,0,0
1173,les,personnages,2,2,0,0
1174,empty,result,2,2,0,0
1175,particle,sorting,2,2,0,0
1176,funny,thing,2,2,0,0
1177,table,aliases,2,2,0,0
1178,jquery,show,2,2,0,0
1179,dropdown,items,2,2,0,0
1180,next,web,2,2,0,0
1181,reference,name,2,2,0,0
1182,cleanest,way,2,2,0,0
1183,new,css,2,2,0,0
1184,product,id,2,2,0,0
1185,transaction,control,2,2,0,0
1186,search,procedure,2,2,0,0
1187,app,scripts,2,2,0,0
1188,preference,values,2,2,0,0
1189,firefox,extension,2,2,0,0
1190,next,week,2,2,0,0
1191,local,pc,2,2,0,0
1192,single,pixel,2,2,0,0
1193,search,text,2,2,0,0
1194,box,properties,2,2,0,0
1195,more,image,2,2,0,0
1196,blogbundle\entity\user,object,2,2,0,0
1197,map,image,2,2,0,0
1198,uncaught,exception,2,2,0,0
1199,video,server,2,2,0,0
1200,invalid,operation,2,2,0,0
1201,retain,cycle,2,2,0,0
1202,app,app#2,2,2,0,0
1203,current,date,2,2,0,0
1204,ui,elements,2,2,0,0
1205,hierarchy,viewer,2,2,0,0
1206,viewer,tool,2,2,0,0
1207,area,code,2,2,0,0
1208,micro,fractures,2,2,0,0
1209,location,manager,2,2,0,0
1210,background,process,2,2,0,0
1211,cell,function,2,2,0,0
1212,new,module,2,2,0,0
1213,relevant,information,2,2,0,0
1214,similar,problems,2,2,0,0
1215,first,query,2,2,0,0
1216,total,distance,2,2,0,0
1217,umbraco,installation,2,2,0,0
1218,authenticate,attribute,2,2,0,0
1219,hash,value,2,2,0,0
1220,hash,function,2,2,0,0
1221,div,tags,2,2,0,0
1222,analysis,cube,2,2,0,0
1223,file,dimension,2,2,0,0
1224,metro,apps,2,2,0,0
1225,wcf,service,2,2,0,0
1226,handling,application,2,2,0,0
1227,application,block,2,2,0,0
1228,dropdown,box,2,2,0,0
1229,cross,browser,2,2,0,0
1230,datetime,string,2,2,0,0
1231,action,method,2,2,0,0
1232,hr,module,2,2,0,0
1233,hr_attendance,module,2,2,0,0
1234,few,entries,2,2,0,0
1235,same,properties,2,2,0,0
1236,open,graph,2,2,0,0
1237,test,environment,2,2,0,0
1238,extension,id,2,2,0,0
1239,post,author,2,2,0,0
1240,author,picture,2,2,0,0
1241,single,query,2,2,0,0
1242,opengl,es,2,2,0,0
1243,youtube,video,2,2,0,0
1244,meta,tag,2,2,0,0
1245,code,name,2,2,0,0
1246,cache,data,2,2,0,0
1247,pool,recycling,2,2,0,0
1248,opinion,mining,2,2,0,0
1249,limit,parameter,2,2,0,0
1250,galaxy,s,2,2,0,0
1251,visible,map,2,2,0,0
1252,ethernet,adapters,2,2,0,0
1253,ip,addresses,2,2,0,0
1254,ugly,hack,2,2,0,0
1255,generic,template,2,2,0,0
1256,t4,templates,2,2,0,0
1257,facebook,class,2,2,0,0
1258,generic,error,2,2,0,0
1259,last,code,2,2,0,0
1260,windows,phone,2,2,0,0
1261,cmakelists.txt,file,2,2,0,0
1262,mainwindow,class,2,2,0,0
1263,datagridview,user,2,2,0,0
1264,few,seconds,2,2,0,0
1265,aspx,page,2,2,0,0
1266,request->data,array,2,2,0,0
1267,related,question,2,2,0,0
1268,installation,package,2,2,0,0
1269,c,source,2,2,0,0
1270,extra,fields,2,2,0,0
1271,gwt,framework,2,2,0,0
1272,index,action,2,2,0,0
1273,sub,uri,2,2,0,0
1274,install4j,website,2,2,0,0
1275,list,size,2,2,0,0
1276,threshold,value,2,2,0,0
1277,new,thread,2,2,0,0
1278,new,messages,2,2,0,0
1279,else,trees,2,2,0,0
1280,discrete,way,2,2,0,0
1281,console,object,2,2,0,0
1282,rectangle,element,2,2,0,0
1283,virtual,mode,2,2,0,0
1284,user,contact,2,2,0,0
1285,same,entity,2,2,0,0
1286,validation,attributes,2,2,0,0
1287,validation,problem,2,2,0,0
1288,several,similiar,2,2,0,0
1289,available,slots,2,2,0,0
1290,aged,inventory,2,2,0,0
1291,above,variations,2,2,0,0
1292,domain,names,2,2,0,0
1293,multiple,websites,2,2,0,0
1294,event,handlers,2,2,0,0
1295,shell,script,2,2,0,0
1296,documentation,pane,2,2,0,0
1297,last,status,2,2,0,0
1298,phase,c,2,2,0,0
1299,phase,d,2,2,0,0
1300,other,messages,2,2,0,0
1301,log,label,2,2,0,0
1302,file,format,2,2,0,0
1303,call,relations,2,2,0,0
1304,aspnet,mvc4,2,2,0,0
1305,app,name,2,2,0,0
1306,above,thread,2,2,0,0
1307,thread,dumps,2,2,0,0
1308,runnable,state,2,2,0,0
1309,question,thread,2,2,0,0
1310,null,values,2,2,0,0
1311,current,data,2,2,0,0
1312,rating,plugin,2,2,0,0
1313,hover,event,2,2,0,0
1314,post,backs,2,2,0,0
1315,attribute,set,2,2,0,0
1316,forward,command,2,2,0,0
1317,log4j,error,2,2,0,0
1318,cas.properties,file,2,2,0,0
1319,side,code,2,2,0,0
1320,.a,files,2,2,0,0
1321,current,post,2,2,0,0
1322,html5,video,2,2,0,0
1323,guest,session,2,2,0,0
1324,utf-8,characters,2,2,0,0
1325,ascii,strings,2,2,0,0
1326,authentication,method,2,2,0,0
1327,ashx,files,2,2,0,0
1328,select,list,2,2,0,0
1329,counter,cache,2,2,0,0
1330,cache,value,2,2,0,0
1331,local,box,2,2,0,0
1332,undefined,method,2,2,0,0
1333,unique,integer,2,2,0,0
1334,first,object,2,2,0,0
1335,fractional,part,2,2,0,0
1336,language,dialector,2,2,0,0
1337,specific,name,2,2,0,0
1338,class,path,2,2,0,0
1339,first,text,2,2,0,0
1340,redis,database,2,2,0,0
1341,datetime,control,2,2,0,0
1342,shivajinagar,circle,2,2,0,0
1343,circle,route,2,2,0,0
1344,above,problem,2,2,0,0
1345,new,sub,2,2,0,0
1346,font,path,2,2,0,0
1347,fatal,server,2,2,0,0
1348,x,server,2,2,0,0
1349,base,function,2,2,0,0
1350,specific,template,2,2,0,0
1351,template,friendship,2,2,0,0
1352,static,files,2,2,0,0
1353,blank,row,2,2,0,0
1354,negative,id,2,2,0,0
1355,entity,table,2,2,0,0
1356,tap,file,2,2,0,0
1357,chrome,frame,2,2,0,0
1358,html5,module,2,2,0,0
1359,listener,port,2,2,0,0
1360,dom,function,2,2,0,0
1361,informatica,server,2,2,0,0
1362,long,question,2,2,0,0
1363,translation,file,2,2,0,0
1364,client,api,2,2,0,0
1365,test,methods,2,2,0,0
1366,bean,x,2,2,0,0
1367,actual,bean,2,2,0,0
1368,bean,definition,2,2,0,0
1369,phonegap,plugin,2,2,0,0
1370,callback,method,2,2,0,0
1371,execute,method,2,2,0,0
1372,many,matches,2,2,0,0
1373,grails,spring,2,2,0,0
1374,core,plugin,2,2,0,0
1375,other,graphics,2,2,0,0
1376,current,device,2,2,0,0
1377,specific,graphics,2,2,0,0
1378,auto,completer,2,2,0,0
1379,free,service,2,2,0,0
1380,action,bar,2,2,0,0
1381,data,transfer,2,2,0,0
1382,transfer,rates,2,2,0,0
1383,sencha,touch,2,2,0,0
1384,login,controller,2,2,0,0
1385,unique,words,2,2,0,0
1386,heap,space,2,2,0,0
1387,grails,app,2,2,0,0
1388,rough,code,2,1,1,0
1389,php,web,2,1,1,0
1390,file,data,2,1,1,0
1391,own,view,2,1,1,0
1392,sql,script,2,1,1,0
1393,more,thing,2,1,1,0
1394,other,problem,2,1,1,0
1395,regex,expression,2,1,1,0
1396,weird,part,2,1,1,0
1397,active,state,2,1,1,0
1398,users,location,2,1,1,0
1399,http,requests,2,1,1,0
1400,example,route,2,1,1,0
1401,old,jquery,2,1,1,0
1402,null,pointer,2,1,1,0
1403,specific,line,2,1,1,0
1404,daylight,saving,2,1,1,0
1405,html,form,2,1,1,0
1406,much,help,2,1,1,0
1407,item,list,2,1,1,0
1408,outer,function,2,1,1,0
1409,application,crashes,2,1,1,0
1410,following,block,2,1,1,0
1411,multiple,ways,2,1,1,0
1412,application,configuration,2,1,1,0
1413,winforms,application,2,1,1,0
1414,onclick,event,2,1,1,0
1415,form,validation,2,1,1,0
1416,record,object,2,1,1,0
1417,memory,issue,2,1,1,0
1418,insert,data,2,1,1,0
1419,callback,function,2,1,1,0
1420,own,css,2,1,1,0
1421,old,data,2,1,1,0
1422,client,program,2,1,1,0
1423,same,height,2,1,1,0
1424,same,question,2,1,1,0
1425,simple,view,2,1,1,0
1426,user,accounts,2,1,1,0
1427,nosql,database,2,1,1,0
1428,ajax,response,2,1,1,0
1429,break,points,2,1,1,0
1430,recent,call,2,1,1,0
1431,other,buttons,2,1,1,0
1432,various,types,2,1,1,0
1433,old,way,2,1,1,0
1434,user,selection,2,1,1,0
1435,above,classes,2,1,1,0
1436,js,library,2,1,1,0
1437,correct,version,2,1,1,0
1438,controller,classes,2,1,1,0
1439,main,method,2,1,1,0
1440,persistent,store,2,1,1,0
1441,mysql,client,2,1,1,0
1442,web,view,2,1,1,0
1443,basic,html,2,1,1,0
1444,checkbox,value,2,1,1,0
1445,certain,condition,2,1,1,0
1446,different,form,2,1,1,0
1447,special,character,2,1,1,0
1448,accepted,answer,2,1,1,0
1449,text,input,2,1,1,0
1450,git,push,2,1,1,0
1451,other,links,2,1,1,0
1452,linker,flags,2,1,1,0
1453,bit,intel,2,1,1,0
1454,multiple,images,2,1,1,0
1455,raw,data,2,1,1,0
1456,menu,item,2,1,1,0
1457,drive,api,2,1,1,0
1458,json,values,2,1,1,0
1459,new,set,2,1,1,0
1460,search,index,2,1,1,0
1461,same,column,2,1,1,0
1462,type,mismatch,2,1,1,0
1463,cancel,button,2,1,1,0
1464,session,i,2,1,1,0
1465,font,sizes,2,1,1,0
1466,trailer,record,2,1,1,0
1467,blue,color,2,1,1,0
1468,related,topics,2,1,1,0
1469,line,arguments,2,1,1,0
1470,child,nodes,2,1,1,0
1471,retrieve,data,2,1,1,0
1472,main,program,2,1,1,0
1473,several,ways,2,1,1,0
1474,text,present,2,1,1,0
1475,particular,problem,2,1,1,0
1476,app,delegate,2,1,1,0
1477,correct,solution,2,1,1,0
1478,third,div,2,1,1,0
1479,android,manifest,2,1,1,0
1480,wildcard,character,2,1,1,0
1481,main,window,2,1,1,0
1482,useful,code,2,1,1,0
1483,project,file,2,1,1,0
1484,actual,value,2,1,1,0
1485,edit,mode,2,1,1,0
1486,main,form,2,1,1,0
1487,inside,method,2,1,1,0
1488,list,page,2,1,1,0
1489,various,users,2,1,1,0
1490,standard,table,2,1,1,0
1491,only,language,2,1,1,0
1492,other,page,2,1,1,0
1493,use,cases,2,1,1,0
1494,service,provider,2,1,1,0
1495,string,form,2,1,1,0
1496,square,box,2,1,1,0
1497,other,side,2,1,1,0
1498,new,message,2,1,1,0
1499,dev,machine,2,1,1,0
1500,other,suggestions,2,1,1,0
1501,client,application,2,1,1,0
1502,event,viewer,2,1,1,0
1503,local,computer,2,1,1,0
1504,correct,values,2,1,1,0
1505,event,log,2,1,1,0
1506,raw,html,2,1,1,0
1507,community,edition,2,1,1,0
1508,visual,basic,2,1,1,0
1509,next,link,2,1,1,0
1510,first,image,2,1,1,0
1511,previous,image,2,1,1,0
1512,new,column,2,1,1,0
1513,database,option,2,1,1,0
1514,particular,instance,2,1,1,0
1515,bit,windows,2,1,1,0
1516,windows,pc,2,1,1,0
1517,number,format,2,1,1,0
1518,url,scheme,2,1,1,0
1519,python,docs,2,1,1,0
1520,table,column,2,1,1,0
1521,ajax,calls,2,1,1,0
1522,internet,explorer,2,1,1,0
1523,view,controllers,2,1,1,0
1524,different,thread,2,1,1,0
1525,native,application,2,1,1,0
1526,html,structure,2,1,1,0
1527,method,syntax,2,1,1,0
1528,java,web,2,1,1,0
1529,better,approach,2,1,1,0
1530,result,format,2,1,1,0
1531,file,names,2,1,1,0
1532,below,function,2,1,1,0
1533,primary,keys,2,1,1,0
1534,different,images,2,1,1,0
1535,above,file,2,1,1,0
1536,html,text,2,1,1,0
1537,android,development,2,1,1,0
1538,first,block,2,1,1,0
1539,testing,data,2,1,1,0
1540,local,development,2,1,1,0
1541,amazon,s3,2,0,2,0
1542,s3,bucket,2,0,2,0
1543,cname,record,2,0,2,0
1544,parameter,selection,2,0,2,0
1545,sessionstate,timeout,2,0,2,0
1546,wrong,result,2,0,2,0
1547,second,subquery,2,0,2,0
1548,area,appearance,2,0,2,0
1549,nearest,neighbors,2,0,2,0
1550,dummy,object,2,0,2,0
1551,multiple,view,2,0,2,0
1552,same,method,2,0,2,0
1553,first,field,2,0,2,0
1554,group,link,2,0,2,0
1555,relational,operators,2,0,2,0
1556,php,composer.phar,2,0,2,0
1557,paragraph,elements,2,0,2,0
1558,boot,version,2,0,2,0
1559,sub,directories,2,0,2,0
1560,device,monitor,2,0,2,0
1561,row,data,2,0,2,0
1562,original,column,2,0,2,0
1563,2nd,row,2,0,2,0
1564,bare,minimum,2,0,2,0
1565,child,entities,2,0,2,0
1566,button,background,2,0,2,0
1567,cell,data,2,0,2,0
1568,basic,wording,2,0,2,0
1569,excel,csv,2,0,2,0
1570,identity,provider,2,0,2,0
1571,location,tag,2,0,2,0
1572,tag,value,2,0,2,0
1573,provider,metadata,2,0,2,0
1574,metadata,file,2,0,2,0
1575,nail,checkbox,2,0,2,0
1576,ionic,app,2,0,2,0
1577,single,post,2,0,2,0
1578,select,html,2,0,2,0
1579,network,cidr,2,0,2,0
1580,duplicate,symbols,2,0,2,0
1581,symbols,error,2,0,2,0
1582,google,sign,2,0,2,0
1583,ios,project,2,0,2,0
1584,necessary,frameworks,2,0,2,0
1585,siri,capability,2,0,2,0
1586,public,key,2,0,2,0
1587,bottom,syntax,2,0,2,0
1588,config,angularjs,2,0,2,0
1589,particular,event,2,0,2,0
1590,recent,items,2,0,2,0
1591,applications,services,2,0,2,0
1592,dynamic,link,2,0,2,0
1593,deep,link,2,0,2,0
1594,individual,user,2,0,2,0
1595,first,picture,2,0,2,0
1596,blank,line,2,0,2,0
1597,signalr,selfhost,2,0,2,0
1598,selfhost,server,2,0,2,0
1599,window,services,2,0,2,0
1600,mobile,client,2,0,2,0
1601,jsp,code,2,0,2,0
1602,click,method,2,0,2,0
1603,dummy,activity,2,0,2,0
1604,spinner,item,2,0,2,0
1605,error,stack,2,0,2,0
1606,parent,tag,2,0,2,0
1607,sync,adapter,2,0,2,0
1608,centos,system,2,0,2,0
1609,api,manager,2,0,2,0
1610,manager,2.0.0,2,0,2,0
1611,ifelse,statements,2,0,2,0
1612,r,language,2,0,2,0
1613,nls_language,parameter,2,0,2,0
1614,adapter,class,2,0,2,0
1615,type,check,2,0,2,0
1616,reasonable,performance,2,0,2,0
1617,regression,example,2,0,2,0
1618,grid,data,2,0,2,0
1619,weather,app,2,0,2,0
1620,related,item,2,0,2,0
1621,listview,item,2,0,2,0
1622,typemenu.java,file,2,0,2,0
1623,submenu.java,file,2,0,2,0
1624,json,parsing,2,0,2,0
1625,simpler,solution,2,0,2,0
1626,parameter,count,2,0,2,0
1627,10ms,latency,2,0,2,0
1628,object,values,2,0,2,0
1629,video,file,2,0,2,0
1630,connection,strings,2,0,2,0
1631,mod,jk,2,0,2,0
1632,rewrite,rules,2,0,2,0
1633,kafka,topic,2,0,2,0
1634,vs,express,2,0,2,0
1635,mysql,server,2,0,2,0
1636,solution,platform,2,0,2,0
1637,keyword,arguments,2,0,2,0
1638,alphabetical,order,2,0,2,0
1639,script,code,2,0,2,0
1640,view,file,2,0,2,0
1641,new,site,2,0,2,0
1642,machine)$,ffmpeg,2,0,2,0
1643,ffmpeg,-version,2,0,2,0
1644,ec2)$,ffmpeg,2,0,2,0
1645,ec2,server,2,0,2,0
1646,previous,page,2,0,2,0
1647,great,help,2,0,2,0
1648,vr,sdk,2,0,2,0
1649,invalid,argument,2,0,2,0
1650,http,module,2,0,2,0
1651,shoulda,matcher,2,0,2,0
1652,ms,word,2,0,2,0
1653,weather,data,2,0,2,0
1654,weather,condition,2,0,2,0
1655,specific,point,2,0,2,0
1656,service,definition,2,0,2,0
1657,index,seek,2,0,2,0
1658,post,method,2,0,2,0
1659,2nd,page,2,0,2,0
1660,side,variable,2,0,2,0
1661,1st,line,2,0,2,0
1662,bus,scan,2,0,2,0
1663,class,models,2,0,2,0
1664,anchor,links,2,0,2,0
1665,sample,string,2,0,2,0
1666,placeholder,text,2,0,2,0
1667,reg,query,2,0,2,0
1668,newer,windows,2,0,2,0
1669,user,folder,2,0,2,0
1670,bit,machines,2,0,2,0
1671,protobuf,version,2,0,2,0
1672,schema,student,2,0,2,0
1673,test,images,2,0,2,0
1674,pesky,error,2,0,2,0
1675,linq,query,2,0,2,0
1676,las,vegas,2,0,2,0
1677,directions,api,2,0,2,0
1678,inline,footnotes,2,0,2,0
1679,footnote,text,2,0,2,0
1680,small,area,2,0,2,0
1681,low,energy,2,0,2,0
1682,api,request,2,0,2,0
1683,sample,data,2,0,2,0
1684,min,event,2,0,2,0
1685,same,setting,2,0,2,0
1686,windows,server,2,0,2,0
1687,second,pager,2,0,2,0
1688,grade,count,2,0,2,0
1689,studio,project,2,0,2,0
1690,testing,branch,2,0,2,0
1691,incoming,branch,2,0,2,0
1692,adb,shell,2,0,2,0
1693,template,declaration,2,0,2,0
1694,options,menu,2,0,2,0
1695,file,a,2,0,2,0
1696,file,b,2,0,2,0
1697,field,conflict,2,0,2,0
1698,grandparent,component,2,0,2,0
1699,destination,depot,2,0,2,0
1700,p4host,variable,2,0,2,0
1701,perforce,tool,2,0,2,0
1702,tool,information,2,0,2,0
1703,information,page,2,0,2,0
1704,target,element,2,0,2,0
1705,container,component,2,0,2,0
1706,splash,screen,2,0,2,0
1707,build,node.js,2,0,2,0
1708,node.js,apis,2,0,2,0
1709,openapi,spec,2,0,2,0
1710,decommision,batch,2,0,2,0
1711,qt,installation,2,0,2,0
1712,xor,example,2,0,2,0
1713,more,data,2,0,2,0
1714,unseen,places,2,0,2,0
1715,local,scope,2,0,2,0
1716,conditional,formatting,2,0,2,0
1717,good,solution,2,0,2,0
1718,second,array,2,0,2,0
1719,blank,lines,2,0,2,0
1720,data,windows,2,0,2,0
1721,google,sheets,2,0,2,0
1722,new,items,2,0,2,0
1723,testing,sets,2,0,2,0
1724,perf,wins,2,0,2,0
1725,data,grid,2,0,2,0
1726,data,elements,2,0,2,0
1727,form,data,2,0,2,0
1728,example,device,2,0,2,0
1729,rfid,card,2,0,2,0
1730,frequency,card,2,0,2,0
1731,custom,element,2,0,2,0
1732,destination,list,2,0,2,0
1733,premises,machine2,2,0,2,0
1734,functional,test,2,0,2,0
1735,decimal,point,2,0,2,0
1736,specific,position,2,0,2,0
1737,same,web,2,0,2,0
1738,custom,object,2,0,2,0
1739,responsive,web,2,0,2,0
